"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"France","2020","Wine; still, in containers holding 2 litres or less","Export","6363361334.373","996603685.023","Volume in litres","961292796.147"
"France","2020","Wine; still, in containers holding 2 litres or less","Import","474351601.331","97033997.68","Volume in litres","96416471.452"
"France","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","18747193.043","","No Quantity",""
"France","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","136797823.509","51345847","Volume in litres","49231342"
"France","2020","Wine; still, in containers holding more than 10 litres","Export","267029451.189","174627177.978","Volume in litres","173380594.03"
"France","2020","Wine; still, in containers holding more than 10 litres","Import","273466340.15","487277536","Volume in litres","485052982"
"France","2019","Wine; sparkling","Import","107050715.457","38342200.491","No Quantity",""
"France","2019","Wine; sparkling","Export","3856016770.579","213278530.716","Volume in litres","218141583.957"
"France","2019","Wine; still, in containers holding 2 litres or less","Export","6756920697.364","1053737021.826","Volume in litres","1074042262.932"
"France","2019","Wine; still, in containers holding 2 litres or less","Import","553124529.686","113849192.106","Volume in litres","114180459.798"
"France","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","125691715.747","","No Quantity",""
"France","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","16138384.412","","No Quantity",""
"France","2019","Wine; still, in containers holding more than 10 litres","Export","224608130.462","","No Quantity",""
"France","2019","Wine; still, in containers holding more than 10 litres","Import","293654429.373","561287149","Volume in litres","561287149"
"Italy","2024","Wine; sparkling","Re-Export","588664.519","140019","Volume in litres","151493"
"Italy","2024","Wine; sparkling","Export","2584844251.945","555596971","Volume in litres","553106312"
"Italy","2024","Wine; sparkling","Import","338077921.53","12342052","Volume in litres","11294372"
"Italy","2024","Wine; still, in containers holding 2 litres or less","Re-Export","307436.099","62003","Volume in litres","62003"
"Italy","2024","Wine; still, in containers holding 2 litres or less","Export","5741863053.065","1201242729.569","Volume in litres","1196877642"
"Italy","2024","Wine; still, in containers holding 2 litres or less","Import","139892884.921","22063664.733","Volume in litres","21393588.038"
"Italy","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","2074951.484","","No Quantity",""
"Italy","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","116756397.138","46430874","Volume in litres","44655735"
"Italy","2024","Wine; still, in containers holding more than 10 litres","Re-Export","24959.693","10040","Volume in litres","10040"
"Italy","2024","Wine; still, in containers holding more than 10 litres","Export","328964390.257","359995966.083","Volume in litres","360437191.507"
"Italy","2024","Wine; still, in containers holding more than 10 litres","Import","113650567.422","209657260.649","Volume in litres","208989838.237"
"Italy","2023","Wine; sparkling","Re-Export","565562.958","122500","Volume in litres","122500"
"Italy","2023","Wine; sparkling","Export","2396586800.841","502872712","Volume in litres","500146115"
"Italy","2023","Wine; sparkling","Import","389094746.461","14038263","Volume in litres","12568779"
"Italy","2023","Wine; still, in containers holding 2 litres or less","Re-Export","17979.335","2771","Volume in litres","2771"
"Italy","2023","Wine; still, in containers holding 2 litres or less","Export","5512628125.789","1170230590","Volume in litres","1165361183"
"Italy","2023","Wine; still, in containers holding 2 litres or less","Import","126257799.124","17953189.88","Volume in litres","17519572.764"
"Italy","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","1563821.505","","No Quantity",""
"Italy","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","131052346.382","48891146.41","Volume in litres","47113641.099"
"Italy","2023","Wine; still, in containers holding more than 10 litres","Export","323743939.362","","No Quantity",""
"Italy","2023","Wine; still, in containers holding more than 10 litres","Import","74799722.708","138305751.282","Volume in litres","137512222.417"
"Italy","2022","Wine; sparkling","Re-Export","662767.747","190951","Volume in litres","196691"
"Italy","2022","Wine; sparkling","Export","2260486782.567","513745279","Volume in litres","511687011"
"Italy","2022","Wine; sparkling","Import","302648456.112","12288153","Volume in litres","11613033"
"Italy","2022","Wine; still, in containers holding 2 litres or less","Export","5516707747.807","1213735942.466","Volume in litres","1214458101.843"
"Italy","2022","Wine; still, in containers holding 2 litres or less","Re-Export","210673.962","33344","Volume in litres","33344"
"Italy","2022","Wine; still, in containers holding 2 litres or less","Import","107750672.695","16988785.68","Volume in litres","16748027.976"
"Italy","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","118404229.841","50294137.39","Volume in litres","47694730.776"
"Italy","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","1058255.955","1101797","Volume in litres","1078555.401"
"Italy","2022","Wine; still, in containers holding more than 10 litres","Export","314493564.11","363887796.233","Volume in litres","364816769.301"
"Italy","2022","Wine; still, in containers holding more than 10 litres","Import","73873976.114","159330996.744","Volume in litres","160611587.996"
"Italy","2021","Wine; sparkling","Re-Export","133818.787","38375","Volume in litres","38375"
"Italy","2021","Wine; sparkling","Export","2148611116.648","491197726","Volume in litres","489290173"
"Italy","2021","Wine; sparkling","Import","273313808.287","12642104","Volume in litres","11949466"
"Italy","2021","Wine; still, in containers holding 2 litres or less","Re-Export","117754.808","16545","Volume in litres","16545"
"Italy","2021","Wine; still, in containers holding 2 litres or less","Export","5827453554.135","1264074470","Volume in litres","1265792454"
"Italy","2021","Wine; still, in containers holding 2 litres or less","Import","110032307.398","22497680.235","Volume in litres","22878509.045"
"Italy","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","968893.766","","No Quantity",""
"Italy","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","123568268.764","51184513.766","Volume in litres","48508420.786"
"Italy","2021","Wine; still, in containers holding more than 10 litres","Export","317284229.001","372860295.595","Volume in litres","373742774.323"
"Italy","2021","Wine; still, in containers holding more than 10 litres","Import","98342765.692","239235868.865","Volume in litres","240704861.009"
"Italy","2020","Wine; sparkling","Re-Export","463852.649","111918","Volume in litres","111918"
"Italy","2020","Wine; sparkling","Export","1682830096.426","408356794","Volume in litres","408122377"
"Italy","2020","Wine; sparkling","Import","174231263.158","7520746.059","Volume in litres","6911505.025"
"Italy","2020","Wine; still, in containers holding 2 litres or less","Re-Export","180018.085","25945","Volume in litres","25945"
"Italy","2020","Wine; still, in containers holding 2 litres or less","Export","5046864191.664","1197785835","Volume in litres","1198015354"
"Italy","2020","Wine; still, in containers holding 2 litres or less","Import","74027361.811","19074807","Volume in litres","19163927"
"Italy","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","128528817.897","56496120","Volume in litres","53555493.78"
"Italy","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","589342.297","169849","Volume in litres","106344.801"
"Italy","2020","Wine; still, in containers holding more than 10 litres","Export","308912961.839","378214976.813","Volume in litres","378823284.045"
"Italy","2020","Wine; still, in containers holding more than 10 litres","Import","67239173.337","127393770.497","Volume in litres","127890820.086"
"Italy","2019","Wine; sparkling","Import","218586812.308","9223341","Volume in litres","8904197"
"Italy","2019","Wine; sparkling","Export","1767753470.658","417842655","Volume in litres","417917814"
"Italy","2019","Wine; sparkling","Re-Export","411747.542","125559","Volume in litres","125559"
"Italy","2019","Wine; still, in containers holding 2 litres or less","Import","77622670.388","18550329.437","Volume in litres","18507194.471"
"Italy","2019","Wine; still, in containers holding 2 litres or less","Re-Export","302979.351","71876","Volume in litres","71876"
"Italy","2019","Wine; still, in containers holding 2 litres or less","Export","4950001710.661","1201900504","Volume in litres","1194940642"
"Italy","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","212273.987","64144.146","No Quantity",""
"Italy","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","104161478.165","45228466.973","Volume in litres","42068605.435"
"Italy","2019","Wine; still, in containers holding more than 10 litres","Import","58398433.748","110604753","Volume in litres","110989575"
"Italy","2019","Wine; still, in containers holding more than 10 litres","Export","328941908.378","452275490.69","Volume in litres","453534273.153"
"Portugal","2024","Wine; sparkling","Import","34153600.498","6463650","Volume in litres","6492790"
"Portugal","2024","Wine; sparkling","Export","12852373.397","2681768","Volume in litres","2677984"
"Portugal","2024","Wine; still, in containers holding 2 litres or less","Import","60798616.008","62718165.343","Volume in litres","62368790"
"Portugal","2024","Wine; still, in containers holding 2 litres or less","Export","905776500.185","253743048.642","Volume in litres","252769423"
"Portugal","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","3140264.465","5858778","Volume in litres","5902280"
"Portugal","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","44473501.031","31081734","Volume in litres","31088014"
"Portugal","2024","Wine; still, in containers holding more than 10 litres","Import","61484469.057","131895021","Volume in litres","132262126"
"Portugal","2024","Wine; still, in containers holding more than 10 litres","Export","48330872.465","59292223","Volume in litres","59489700"
"Portugal","2023","Wine; sparkling","Export","11184564.754","1728788","Volume in litres","1729779"
"Portugal","2023","Wine; sparkling","Import","38599467.796","5976707","Volume in litres","5983375"
"Portugal","2023","Wine; still, in containers holding 2 litres or less","Export","900729214.738","241099324.274","Volume in litres","240090229.23"
"Portugal","2023","Wine; still, in containers holding 2 litres or less","Import","64012438.752","58121327.375","Volume in litres","57837394.292"
"Portugal","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","49274996.153","33259248.437","Volume in litres","33261932.863"
"Portugal","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","3070373.617","6300019","Volume in litres","6342245"
"Portugal","2023","Wine; still, in containers holding more than 10 litres","Export","42155102.876","44203766","Volume in litres","44404297"
"Portugal","2023","Wine; still, in containers holding more than 10 litres","Import","102336827.486","220241432","Volume in litres","220911374"
"Portugal","2022","Wine; sparkling","Import","35208446.114","6196733.646","Volume in litres","6207564"
"Portugal","2022","Wine; sparkling","Export","12619196.674","2022931.596","Volume in litres","2022264"
"Portugal","2022","Wine; still, in containers holding 2 litres or less","Export","887563037.139","249534300.672","Volume in litres","248508548"
"Portugal","2022","Wine; still, in containers holding 2 litres or less","Import","61397423.302","57463029.853","Volume in litres","57234487.891"
"Portugal","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","4572004.388","7737268","Volume in litres","7768087"
"Portugal","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","49568810.258","36067077.142","Volume in litres","36050094.332"
"Portugal","2022","Wine; still, in containers holding more than 10 litres","Export","38921578.774","","No Quantity",""
"Portugal","2022","Wine; still, in containers holding more than 10 litres","Import","106343231.079","","No Quantity",""
"Portugal","2021","Wine; sparkling","Export","12070232.696","1860433.61","Volume in litres","1856174.53"
"Portugal","2021","Wine; sparkling","Import","30233648.966","5440173.964","Volume in litres","5450940.583"
"Portugal","2021","Wine; still, in containers holding 2 litres or less","Export","1004484197.914","262867630.098","Volume in litres","261738499.519"
"Portugal","2021","Wine; still, in containers holding 2 litres or less","Import","62573285.329","61914706.476","Volume in litres","61718783.517"
"Portugal","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","3126073.71","5608831.29","Volume in litres","5648067.75"
"Portugal","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","51236751.391","35136869.46","Volume in litres","35106288.84"
"Portugal","2021","Wine; still, in containers holding more than 10 litres","Export","28945932.175","29833066.42","Volume in litres","29949079.32"
"Portugal","2021","Wine; still, in containers holding more than 10 litres","Import","103423900.855","219616413.9","Volume in litres","220356719.45"
"Portugal","2020","Wine; sparkling","Export","11229359.484","2098004","Volume in litres","2096460"
"Portugal","2020","Wine; sparkling","Import","20362245.622","3989069.448","Volume in litres","3999324"
"Portugal","2020","Wine; still, in containers holding 2 litres or less","Export","895518733.971","254239019.11","Volume in litres","253276012.409"
"Portugal","2020","Wine; still, in containers holding 2 litres or less","Import","51706517.323","51325133.839","Volume in litres","51206824.863"
"Portugal","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","48784307.085","35731637","Volume in litres","35737758"
"Portugal","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","4903048.802","8579080","Volume in litres","8614344"
"Portugal","2020","Wine; still, in containers holding more than 10 litres","Export","22253438.934","23804443","Volume in litres","23890733"
"Portugal","2020","Wine; still, in containers holding more than 10 litres","Import","105891877.519","202541600","Volume in litres","203242276"
"Portugal","2019","Wine; sparkling","Export","11000492.375","1754910","Volume in litres","1757741"
"Portugal","2019","Wine; sparkling","Import","26828242.571","4390633.115","Volume in litres","4407655"
"Portugal","2019","Wine; still, in containers holding 2 litres or less","Export","847608523.437","238386209.28","Volume in litres","237407762"
"Portugal","2019","Wine; still, in containers holding 2 litres or less","Import","47479828.694","49914798.332","Volume in litres","49661695.036"
"Portugal","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","32881899.827","27512310","Volume in litres","27571875"
"Portugal","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","5944184.288","14447991","Volume in litres","14578316"
"Portugal","2019","Wine; still, in containers holding more than 10 litres","Export","25678267.421","29287547","Volume in litres","29391455"
"Portugal","2019","Wine; still, in containers holding more than 10 litres","Import","103858761.824","218353362","Volume in litres","219071122"
"Spain","2024","Wine; sparkling","Export","533898830.251","171770469.899","Volume in litres","154303914.117"
"Spain","2024","Wine; sparkling","Re-Export","4288.858","1750.5","Volume in litres","1750.5"
"Spain","2024","Wine; sparkling","Import","140107596.551","","Volume in litres","10528279.768"
"Spain","2024","Wine; still, in containers holding 2 litres or less","Export","1914421828.922","640154770.913","Volume in litres","633512138.984"
"Spain","2024","Wine; still, in containers holding 2 litres or less","Re-Export","2711305.558","1222053.5","Volume in litres","965243.22"
"Spain","2024","Wine; still, in containers holding 2 litres or less","Import","138028616.219","27151205.917","Volume in litres","27398113.234"
"Spain","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","755012.129","207310.145","Volume in litres","189591.775"
"Spain","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Re-Export","354780.286","330667","Volume in litres","330667"
"Spain","2024","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","90508677.67","74786690.422","Volume in litres","68456051.302"
"Spain","2024","Wine; still, in containers holding more than 10 litres","Export","552856474.541","","No Quantity",""
"Spain","2024","Wine; still, in containers holding more than 10 litres","Import","30980717.518","53222907.704","Volume in litres","53114054.755"
"Spain","2024","Wine; still, in containers holding more than 10 litres","Re-Export","23863.215","22659.3","Volume in litres","22659.3"
"Spain","2023","Wine; sparkling","Export","536888926.842","182374632.869","Volume in litres","167992672.202"
"Spain","2023","Wine; sparkling","Import","166332566.574","9598743.684","Volume in litres","9062205.367"
"Spain","2023","Wine; still, in containers holding 2 litres or less","Export","1934592393.203","645462514.546","Volume in litres","636964743.273"
"Spain","2023","Wine; still, in containers holding 2 litres or less","Re-Export","3218799.815","1501125.5","Volume in litres","1032857.5"
"Spain","2023","Wine; still, in containers holding 2 litres or less","Import","131590579.454","26155995.34","Volume in litres","25707567.541"
"Spain","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","792675.884","334772.823","Volume in litres","304550.121"
"Spain","2023","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","89612386.959","70603597.043","Volume in litres","64145773"
"Spain","2023","Wine; still, in containers holding more than 10 litres","Export","556135024.421","1139287092.8","Volume in litres","1140346691.334"
"Spain","2023","Wine; still, in containers holding more than 10 litres","Import","21205922.741","18368802.053","Volume in litres","18279898.895"
"Spain","2022","Wine; sparkling","Export","527265874.783","187349441.628","Volume in litres","174650453.78"
"Spain","2022","Wine; sparkling","Import","143443647.081","11752312.814","Volume in litres","10398690.92"
"Spain","2022","Wine; still, in containers holding 2 litres or less","Export","1971504036.317","711881340.391","Volume in litres","704067900.277"
"Spain","2022","Wine; still, in containers holding 2 litres or less","Import","125999528.295","30182263.407","Volume in litres","29037482.23"
"Spain","2022","Wine; still, in containers holding 2 litres or less","Re-Export","2276001.96","1682320.5","Volume in litres","1162217.5"
"Spain","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","77370105.116","64137842.848","Volume in litres","57141444.36"
"Spain","2022","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","996750.639","423310.208","Volume in litres","418036.67"
"Spain","2022","Wine; still, in containers holding more than 10 litres","Export","562161644.96","1153535807.358","Volume in litres","1154205774.892"
"Spain","2022","Wine; still, in containers holding more than 10 litres","Import","23625343.271","25262275.528","Volume in litres","24711675.502"
"Spain","2022","Wine; still, in containers holding more than 10 litres","Re-Export","133539.624","47529","Volume in litres","47529"
"Spain","2021","Wine; sparkling","Re-Export","8267","4785","Volume in litres","4785"
"Spain","2021","Wine; sparkling","Export","559330373.336","177814248.667","Volume in litres","170270005.132"
"Spain","2021","Wine; sparkling","Import","138955598.411","13649635.441","Volume in litres","12290594.822"
"Spain","2021","Wine; still, in containers holding 2 litres or less","Export","2203524314.85","792560576.926","Volume in litres","784180257.96"
"Spain","2021","Wine; still, in containers holding 2 litres or less","Re-Export","2119111.686","1523854.75","Volume in litres","1027937.25"
"Spain","2021","Wine; still, in containers holding 2 litres or less","Import","118673970.461","26546910.79","Volume in litres","24670319.022"
"Spain","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","76736642.989","58398633.006","Volume in litres","51911071.476"
"Spain","2021","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","641969.914","357028.778","Volume in litres","320737.218"
"Spain","2021","Wine; still, in containers holding more than 10 litres","Import","23946454.041","","No Quantity",""
"Spain","2021","Wine; still, in containers holding more than 10 litres","Export","565879615.483","1294873242.502","Volume in litres","1292177410.275"
"Spain","2021","Wine; still, in containers holding more than 10 litres","Re-Export","150626.236","47520","Volume in litres","47520"
"Spain","2020","Wine; sparkling","Re-Export","429.61","626.25","Volume in litres","626.25"
"Spain","2020","Wine; sparkling","Export","462387071.432","182467542.938","Volume in litres","174532222.9"
"Spain","2020","Wine; sparkling","Import","80211135.581","11402083.557","Volume in litres","10761621.77"
"Spain","2020","Wine; still, in containers holding 2 litres or less","Export","1935951707.152","738609986.222","No Quantity",""
"Spain","2020","Wine; still, in containers holding 2 litres or less","Import","74962434.995","21731469.939","No Quantity",""
"Spain","2020","Wine; still, in containers holding 2 litres or less","Re-Export","2284133.326","1743112.5","Volume in litres","1172431.5"
"Spain","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","71672860.822","","No Quantity",""
"Spain","2020","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","918880.479","395828.066","Volume in litres","376684.086"
"Spain","2020","Wine; still, in containers holding more than 10 litres","Import","33148583.876","64742064.283","No Quantity",""
"Spain","2020","Wine; still, in containers holding more than 10 litres","Export","528348801.906","1068076685.584","Volume in litres","1060625080.17"
"Spain","2020","Wine; still, in containers holding more than 10 litres","Re-Export","575.1","1575","Volume in litres","1575"
"Spain","2019","Wine; sparkling","Import","123832755.58","13111856.284","Volume in litres","12782620.461"
"Spain","2019","Wine; sparkling","Re-Export","906.775","187.5","Volume in litres","187.5"
"Spain","2019","Wine; sparkling","Export","506821160.274","","Volume in litres","180514647.255"
"Spain","2019","Wine; still, in containers holding 2 litres or less","Import","94266200.412","25920381.2","Volume in litres","22526453.689"
"Spain","2019","Wine; still, in containers holding 2 litres or less","Re-Export","1504771.663","1208918","Volume in litres","813145"
"Spain","2019","Wine; still, in containers holding 2 litres or less","Export","1917871640.691","753471341.567","Volume in litres","740053542.648"
"Spain","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Export","56341613.47","43902575.45","Volume in litres","35608528.75"
"Spain","2019","Wine; still, in containers holding more than 2 litres but not more than 10 litres","Import","1096275.728","","Volume in litres","499493.372"
"Spain","2019","Wine; still, in containers holding more than 10 litres","Re-Export","32403.204","23973","Volume in litres","16125"
"Spain","2019","Wine; still, in containers holding more than 10 litres","Export","531074642.011","1176279981.953","Volume in litres","1168057445.85"
"Spain","2019","Wine; still, in containers holding more than 10 litres","Import","15128953.838","19868590.08","Volume in litres","18912378.91"

